Flow;Steam;pressure;temperature;compo1;compo2;compo3;compo4;compo5;compo6;compo7;compo8;compo9;compo10;compo11
13,813728;0,4954;2,365401589;829,0356;0,8;1,5;45;25;15;4;5;0;1,5;1;1,2
12,969568;0,4838;2,689026184;806,9712;0,8;1,5;45;25;15;4;5;0;1,5;1;1,2
12,2232;0,4928;2,425223105;815,6133;0,8;1,5;45;25;15;4;5;0;1,5;1;1,2
14,833088;0,4932;2,651760322;817,7377;0,8;1,5;45;25;15;4;5;0;1,5;1;1,2
12,141184;0,3048;2,547808179;805,3168;0,8;1,5;45;25;15;4;5;0;1,5;1;1,2
13,0192;0,3175;2,472295773;844,223;0,8;1,5;45;25;15;4;5;0;1,5;1;1,2
13,83808;0,3327;2,345787977;811,7643;0,8;1,5;45;25;15;4;5;0;1,5;1;1,2
17,155296;0,3983;2,806707855;840,5448;0;0;25;30;5;0;15;15;6;4;0
12,302688;0,4575;2,626262626;854,9613;0;0;25;30;5;0;15;15;6;4;0
14,066592;0,5848;2,554672943;829,9156;0;0;25;30;5;0;15;15;6;4;0
12,641248;0,43;2,78121016;817,7057;0;0;25;30;5;0;15;15;6;4;0
15,051552;0,5427;2,380111798;837,7319;0;0;25;30;5;0;15;15;6;4;0
13,22464;0,5988;2,333039129;823,8911;0;0;25;30;5;0;15;15;6;4;0
16,904096;0,501;2,488967343;853,437;0;0;25;30;5;0;15;15;6;4;0
16,588384;0,5754;2,153574581;866,238;0;0;25;30;5;0;15;15;6;4;0
14,68752;0,5358;2,777287437;842,4148;0;0;25;30;5;0;15;15;6;4;0
14,079424;0,3372;2,63312739;837,0425;0;0;25;30;5;0;15;15;6;4;0
12,257824;0,4917;2,636069432;809,4103;0;0;25;30;5;0;15;15;6;4;0
16,256416;0,467;2,422281063;835,1202;0;0;25;30;5;0;15;15;6;4;0
12,53744;0,5409;2,220260861;836,6031;0;0;25;30;5;0;15;15;6;4;0
15,035968;0,3318;2,233009709;859,5029;0;0;25;30;5;0;15;15;6;4;0
17,538208;0,5797;2,481121899;867,5857;0;0;25;30;5;0;15;15;6;4;0
15,592992;0,497;2,898891831;854,3492;0;0;25;30;5;0;15;15;6;4;0
14,134528;0,5624;2,158477984;872,1105;0;0;25;30;5;0;15;15;6;4;0
12,008416;0,3797;2,200647249;831,0491;0;0;25;30;5;0;15;15;6;4;0
17,588352;0,5729;2,542904776;852,4822;0;0;25;30;5;0;15;15;6;4;0
14,667744;0,4392;2,157497303;848,3453;0;0;25;30;5;0;15;15;6;4;0
16,820224;0,3335;2,886142983;815,8225;0;0;25;30;5;0;15;15;6;4;0
15,408416;0,5038;2,472295773;833,9702;0;0;25;30;5;0;15;15;6;4;0
13,43504;0,5516;2,690006865;846,2103;0;0;25;30;5;0;15;15;6;4;0
16,420288;0,5371;2,64881828;824,3694;0;0;25;30;5;0;15;15;6;4;0
16,494272;0,4035;2,74786702;845,7285;0;0;25;30;5;0;15;15;6;4;0
14,892224;0,5399;2,86456801;833,7692;0;0;25;30;5;0;15;15;6;4;0
17,039392;0,4561;2,249681279;847,2574;0;0;25;30;5;0;15;15;6;4;0
15,411904;0,4909;2,711581838;820,887;0;0;25;30;5;0;15;15;6;4;0
14,36544;0,5255;2,756693145;823,5538;0;0;25;30;5;0;15;15;6;4;0
16,113216;0,3243;2,291850544;822,8329;0;0;25;30;5;0;15;15;6;4;0
16,04528;0,5741;2,824360106;845,0427;0;0;25;30;5;0;15;15;6;4;0
16,5752;0,5451;2,985191723;826,8337;0;0;25;30;5;0;15;15;6;4;0
17,701344;0,4439;2,205550652;832,8754;0;0;25;30;5;0;15;15;6;4;0
17,470432;0,4816;2,472295773;828,2052;0;0;25;30;5;0;15;15;6;4;0
16,53072;0,5283;2,999901932;852,3196;0;0;25;30;5;0;15;15;6;4;0
17,963392;0,476;2,923408846;856,283;0;0;25;30;5;0;15;15;6;4;0
16,577408;0,3815;2,378150436;822,2557;0;0;25;30;5;0;15;15;6;4;0
16,858848;0,5119;2,647837599;834,5677;0;0;25;30;5;0;15;15;6;4;0
13,75696;0,364;2,959694028;819,9692;0;0;25;30;5;0;15;15;6;4;0
17,500832;0,3794;2,706678435;850,7328;0;0;25;30;5;0;15;15;6;4;0
14,628384;0,3276;2,161420025;854,3926;0,25;1,5;25;30;5;8;10;10;6;3;1,25
12,419872;0,4783;2,388937923;858,0281;0,25;1,5;25;30;5;8;10;10;6;3;1,25
16,919104;0,4362;2,798862411;830,0392;0,25;1,5;25;30;5;8;10;10;6;3;1,25
13,733152;0,5578;2,4507208;828,7546;0,25;1,5;25;30;5;8;10;10;6;3;1,25
17,797312;0,5251;2,659605766;859,9467;0,25;1,5;25;30;5;8;10;10;6;3;1,25
15,291232;0,5947;2,612533098;833,4625;0,25;1,5;25;30;5;8;10;10;6;3;1,25
13,895744;0,3974;2,634108071;813,762;0,25;1,5;25;30;5;8;10;10;6;3;1,25
12,577152;0,5081;2,325193684;823,0801;0,25;1,5;25;30;5;8;10;10;6;3;1,25
17,085728;0,4581;2,807688536;839,1279;0,25;1,5;25;30;5;8;10;10;6;3;1,25
14,355904;0,5128;2,993037168;813,4408;0,25;1,5;25;30;5;8;10;10;6;3;1,25
13,9992;0,5854;2,719427283;857,4392;0,25;1,5;25;30;5;8;10;10;6;3;1,25
16,070912;0,309;2,662547808;810,359;0,25;1,5;25;30;5;8;10;10;6;3;1,25
13,303744;0,5396;2,180052957;842,9557;0,25;1,5;25;30;5;8;10;10;6;3;1,25
12,993728;0,4102;2,974404237;826,5205;0,25;1,5;25;30;5;8;10;10;6;3;1,25
12,72512;0,4099;2,653721683;808,8922;0,25;1,5;25;30;5;8;10;10;6;3;1,25
17,122912;0,5085;2,271256252;837,6398;0,25;1,5;25;30;5;8;10;10;6;3;1,25
17,820736;0,4984;2,904775914;845,9143;0,25;1,5;25;30;5;8;10;10;6;3;1,25
17,830624;0,5773;2,78121016;856,306;0,25;1,5;25;30;5;8;10;10;6;3;1,25
16,50288;0,3411;2,399725409;852,4801;0,25;1,5;25;30;5;8;10;10;6;3;1,25
12,262944;0,5115;2,147690497;822,2375;0,25;1,5;25;30;5;8;10;10;6;3;1,25
17,313504;0,4674;2,579189958;823,0586;0,25;1,5;25;30;5;8;10;10;6;3;1,25
15,487904;0,4052;2,635088752;822,6228;0,25;1,5;25;30;5;8;10;10;6;3;1,25
13,445472;0,5964;2,388937923;848,9694;0,25;1,5;25;30;5;8;10;10;6;3;1,25
14,392544;0,5672;2,890065706;817,012;0,25;1,5;25;30;5;8;10;10;6;3;1,25
16,518272;0,5706;2,477199176;837,7324;0,25;1,5;25;30;5;8;10;10;6;3;1,25
15,333536;0,3732;2,86456801;827,9395;0,25;1,5;25;30;5;8;10;10;6;3;1,25
16,09968;0,4281;2,742963617;827,6703;0,25;1,5;25;30;5;8;10;10;6;3;1,25
17,533792;0,4567;2,108463274;858,2195;0,25;1,5;25;30;5;8;10;10;6;3;1,25
14,979776;0,5107;2,265372168;854,97;0,25;1,5;25;30;5;8;10;10;6;3;1,25
14,231584;0,4361;2,215357458;831,5376;0,25;1,5;25;30;5;8;10;10;6;3;1,25
14,195136;0,4111;2,477199176;818,1488;0,25;1,5;25;30;5;8;10;10;6;3;1,25
15,579648;0,5803;2,639992155;824,0286;0,25;1,5;25;30;5;8;10;10;6;3;1,25
13,801248;0,3564;2,8145533;819,5115;0,25;1,5;25;30;5;8;10;10;6;3;1,25
15,29216;0,5116;2,469353731;829,2805;0,25;1,5;25;30;5;8;10;10;6;3;1,25
17,396288;0,5302;2,319309601;851,6611;0,25;1,5;25;30;5;8;10;10;6;3;1,25
15,044416;0,3453;2,761596548;820,647;0,25;1,5;25;30;5;8;10;10;6;3;1,25
16,394496;0,4306;2,711581838;820,7141;0,25;1,5;25;30;5;8;10;10;6;3;1,25
16,621184;0,3682;2,248700598;833,9712;0,25;1,5;25;30;5;8;10;10;6;3;1,25
14,04976;0,3676;2,11925076;827,3961;0,25;1,5;25;30;5;8;10;10;6;3;1,25
17,814144;0,4533;2,59880357;857,7101;0,25;1,5;25;30;5;8;10;10;6;3;1,25
17,229664;0,5968;2,873394136;855,1274;0,8;2;25;30;10;0;10;15;3;3;1,2
12,070848;0,4126;2,538001373;850,0076;0,8;2;25;30;10;0;10;15;3;3;1,2
13,93712;0,4907;2,763557909;820,1101;0,8;2;25;30;10;0;10;15;3;3;1,2
15,894592;0,3876;2,441894675;861,603;0,8;2;25;30;10;0;10;15;3;3;1,2
14,585888;0,4478;2,157497303;831,2351;0,8;2;25;30;10;0;10;15;3;3;1,2
15,989984;0,3768;2,285966461;821,4984;0,8;2;25;30;10;0;10;15;3;3;1,2
13,022496;0,5391;2,684122781;846,262;0,8;2;25;30;10;0;10;15;3;3;1,2
16,163776;0,401;2,857703246;824,0162;0,8;2;25;30;10;0;10;15;3;3;1,2
17,300896;0,3921;2,876336177;851,8269;0,8;2;25;30;10;0;10;15;3;3;1,2
15,972416;0,406;2,129057566;826,9955;0,8;2;25;30;10;0;10;15;3;3;1,2
12,20416;0,3124;2,476218496;801,2655;0,8;2;25;30;10;0;10;15;3;3;1,2
17,120512;0,503;2,998921251;832,8505;0,8;2;25;30;10;0;10;15;3;3;1,2
15,52048;0,3423;2,806707855;808,74;0,8;2;25;30;10;0;10;15;3;3;1,2
15,60912;0,3461;2,692948907;825,7578;0,8;2;25;30;10;0;10;15;3;3;1,2
12,063904;0,5578;2,304599392;824,9152;0,8;2;25;30;10;0;10;15;3;3;1,2
15,6344;0,3475;2,523291164;854,658;0,8;2;25;30;10;0;10;15;3;3;1,2
17,450112;0,5021;2,508580955;871,4456;0,8;2;25;30;10;0;10;15;3;3;1,2
17,236256;0,5308;2,915563401;828,6741;0,8;2;25;30;10;0;10;15;3;3;1,2
13,617248;0,4574;2,922428165;809,6356;0,8;2;25;30;10;0;10;15;3;3;1,2
13,696352;0,3204;2,597822889;815,6458;0,8;2;25;30;10;0;10;15;3;3;1,2
14,102304;0,3537;2,73119545;810,7864;0,8;2;25;30;10;0;10;15;3;3;1,2
16,686912;0,4697;2,850838482;856,4233;0,8;2;25;30;10;0;10;15;3;3;1,2
13,062592;0,5156;2,180052957;852,7397;0,8;2;25;30;10;0;10;15;3;3;1,2
13,168416;0,5266;2,419339021;860,0222;0,8;2;25;30;10;0;10;15;3;3;1,2
16,049696;0,3459;2,725311366;815,4819;0,8;2;25;30;10;0;10;15;3;3;1,2
16,039616;0,5354;2,887123664;836,4055;0,8;2;25;30;10;0;10;15;3;3;1,2
14,5328;0,3471;2,335981171;845,6971;0,8;2;25;30;10;0;10;15;3;3;1,2
16,534016;0,378;2,919486123;814,9661;0,8;2;25;30;10;0;10;15;3;3;1,2
12,17248;0,5808;2,164362067;824,5013;0,8;2;25;30;10;0;10;15;3;3;1,2
12,369344;0,3509;2,956751986;842,6699;0,8;2;25;30;10;0;10;15;3;3;1,2
12,843776;0,3637;2,975384917;815,739;0,8;2;25;30;10;0;10;15;3;3;1,2
15,646848;0,581;2,383053839;834,8872;0,8;2;25;30;10;0;10;15;3;3;1,2
12,409984;0,4019;2,144748455;824,6323;0,8;2;25;30;10;0;10;15;3;3;1,2
16,497376;0,4776;2,64881828;821,6997;0,8;2;25;30;10;0;10;15;3;3;1,2
12,245376;0,4623;2,91360204;844,7388;0,8;2;25;30;10;0;10;15;3;3;1,2
16,482208;0,3235;2,858683927;848,999;0,8;2;25;30;10;0;10;15;3;3;1,2
12,509792;0,3815;2,608610376;806,1871;0,8;2;25;30;10;0;10;15;3;3;1,2
17,740352;0,5022;2,223202903;849,3994;0,8;2;25;30;10;0;10;15;3;3;1,2
15,170944;0,5124;2,11925076;834,0154;0,8;2;25;30;10;0;10;15;3;3;1,2
15,886912;0,4631;2,170246151;866,6566;0,8;2;25;30;10;0;10;15;3;3;1,2
12,7784;0,4081;2,44974012;809,6045;0,2;0;40;30;10;0;15;0;3;1;0,8
14,661504;0,4245;2,721388644;822,5061;0,2;0;40;30;10;0;15;0;3;1;0,8
16,9872;0,5433;2,718446602;828,9072;0,2;0;40;30;10;0;15;0;3;1;0,8
14,327904;0,4139;2,129057566;850,1627;0,2;0;40;30;10;0;15;0;3;1;0,8
12,830592;0,4737;2,331077768;816,9401;0,2;0;40;30;10;0;15;0;3;1;0,8
15,820416;0,5452;2,479160537;850,8939;0,2;0;40;30;10;0;15;0;3;1;0,8
12,744544;0,3318;2,809649897;813,8956;0,2;0;40;30;10;0;15;0;3;1;0,8
16,644064;0,4346;2,349710699;830,448;0,2;0;40;30;10;0;15;0;3;1;0,8
12,340032;0,5617;2,991075807;837,1958;0,2;0;40;30;10;0;15;0;3;1;0,8
16,522304;0,4528;2,639992155;825,996;0,2;0;40;30;10;0;15;0;3;1;0,8
15,92736;0,4897;2,879278219;821,1716;0,2;0;40;30;10;0;15;0;3;1;0,8
14,795008;0,3155;2,157497303;821,9697;0,2;0;40;30;10;0;15;0;3;1;0,8
17,788864;0,5341;2,663528489;823,7682;0,2;0;40;30;10;0;15;0;3;1;0,8
17,568416;0,4114;2,767480632;815,6121;0,2;0;40;30;10;0;15;0;3;1;0,8
17,202912;0,5512;2,307541434;855,1061;0,2;0;40;30;10;0;15;0;3;1;0,8
12,611392;0,4666;2,506619594;856,2573;0,2;0;40;30;10;0;15;0;3;1;0,8
13,217504;0,3192;2,584093361;831,6539;0,2;0;40;30;10;0;15;0;3;1;0,8
14,006336;0,3482;2,757673826;839,6455;0,2;0;40;30;10;0;15;0;3;1;0,8
15,172768;0,3604;2,188879082;823,035;0,2;0;40;30;10;0;15;0;3;1;0,8
14,545248;0,3042;2,487986663;808,8079;0,2;0;40;30;10;0;15;0;3;1;0,8
14,975552;0,3991;2,605668334;825,2583;0,2;0;40;30;10;0;15;0;3;1;0,8
13,879808;0,3412;2,949887222;802,4871;0,2;0;40;30;10;0;15;0;3;1;0,8
17,121792;0,559;2,740021575;822,1716;0,2;0;40;30;10;0;15;0;3;1;0,8
14,419456;0,5395;2,142787094;865,6907;0,2;0;40;30;10;0;15;0;3;1;0,8
12,470592;0,4968;2,210454055;852,1021;0,2;0;40;30;10;0;15;0;3;1;0,8
14,978848;0,5062;2,440913994;833,2119;0,2;0;40;30;10;0;15;0;3;1;0,8
15,768256;0,3737;2,509561636;816,2045;0,2;0;40;30;10;0;15;0;3;1;0,8
14,177728;0,3651;2,577228597;819,275;0,2;0;40;30;10;0;15;0;3;1;0,8
16,919648;0,3643;2,421300382;841,9419;0,2;0;40;30;10;0;15;0;3;1;0,8
17,588928;0,5847;2,798862411;823,2877;0,2;0;40;30;10;0;15;0;3;1;0,8
14,014048;0,5035;2,998921251;821,1755;0,2;0;40;30;10;0;15;0;3;1;0,8
12,635584;0,3431;2,474257134;813,589;0,2;0;40;30;10;0;15;0;3;1;0,8
14,097344;0,5698;2,315386878;862,3695;0,2;0;40;30;10;0;15;0;3;1;0,8
13,241856;0,4313;2,773364715;829,8582;0,2;0;40;30;10;0;15;0;3;1;0,8
13,695232;0,3074;2,46641169;841,0438;0,2;0;40;30;10;0;15;0;3;1;0,8
12,229056;0,4926;2,702755712;819,3522;0,2;0;40;30;10;0;15;0;3;1;0,8
13,087488;0,5849;2,739040894;849,3397;0,2;0;40;30;10;0;15;0;3;1;0,8
15,46592;0,5011;2,906737276;812,4452;0,2;0;40;30;10;0;15;0;3;1;0,8
16,330752;0,3919;2,343826616;840,4336;0,2;0;40;30;10;0;15;0;3;1;0,8
13,765568;0,4767;2,833186231;830,0514;0,2;0;40;30;10;0;15;0;3;1;0,8
17,032448;0,4728;2,812591939;831,7526;1;0;40;30;15;0;10;0;3;1;0
12,53504;0,5376;2,952829264;820,8602;1;0;40;30;15;0;10;0;3;1;0
17,873664;0,3985;2,849857801;812,8667;1;0;40;30;15;0;10;0;3;1;0
17,17344;0,3906;2,15161322;859,5417;1;0;40;30;15;0;10;0;3;1;0
17,883008;0,4752;2,753751103;818,8789;1;0;40;30;15;0;10;0;3;1;0
16,219808;0,3594;2,8802589;832,035;1;0;40;30;15;0;10;0;3;1;0
15,459872;0,391;2,198685888;820,1013;1;0;40;30;15;0;10;0;3;1;0
16,252192;0,3488;2,46739237;835,2146;1;0;40;30;15;0;10;0;3;1;0
15,148416;0,3;2,180052957;848,972;1;0;40;30;15;0;10;0;3;1;0
14,535904;0,3485;2,994017848;801,8533;1;0;40;30;15;0;10;0;3;1;0
14,159808;0,4435;2,117289399;867,5217;1;0;40;30;15;0;10;0;3;1;0
17,422464;0,3725;2,83122487;831,3612;1;0;40;30;15;0;10;0;3;1;0
16,647168;0,509;2,927331568;847,5181;1;0;40;30;15;0;10;0;3;1;0
14,496352;0,4374;2,240855153;849,5321;1;0;40;30;15;0;10;0;3;1;0
15,727232;0,5271;2,552711582;820,8207;1;0;40;30;15;0;10;0;3;1;0
16,475776;0,5773;2,341865254;835,8312;1;0;40;30;15;0;10;0;3;1;0
15,25552;0,305;2,859664607;804,0566;1;0;40;30;15;0;10;0;3;1;0
12,859168;0,5968;2,827302148;852,9227;1;0;40;30;15;0;10;0;3;1;0
13,3488;0,3982;2,690987545;851,7286;1;0;40;30;15;0;10;0;3;1;0
17,325056;0,4608;2,962636069;842,4618;1;0;40;30;15;0;10;0;3;1;0
13,658976;0,4196;2,28498578;842,0144;1;0;40;30;15;0;10;0;3;1;0
14,87904;0,4228;2,227125625;836,736;1;0;40;30;15;0;10;0;3;1;0
16,395776;0,3856;2,861625968;835,9573;1;0;40;30;15;0;10;0;3;1;0
14,753984;0,5897;2,43306855;821,6561;1;0;40;30;15;0;10;0;3;1;0
13,101216;0,3005;2,262430127;811,3547;1;0;40;30;15;0;10;0;3;1;0
17,056992;0,5247;2,297734628;862,01;1;0;40;30;15;0;10;0;3;1;0
15,172224;0,3779;2,858683927;847,8051;1;0;40;30;15;0;10;0;3;1;0
13,167872;0,3875;2,482102579;842,8284;1;0;40;30;15;0;10;0;3;1;0
14,13472;0,3994;2,919486123;803,7793;1;0;40;30;15;0;10;0;3;1;0
13,889152;0,3123;2,191821124;819,6031;1;0;40;30;15;0;10;0;3;1;0
17,66656;0,3114;2,945964499;840,6565;1;0;40;30;15;0;10;0;3;1;0
15,342688;0,4224;2,638030793;823,7039;1;0;40;30;15;0;10;0;3;1;0
17,370656;0,5589;2,662547808;849,3365;1;0;40;30;15;0;10;0;3;1;0
16,618784;0,5836;2,966558792;850,7493;1;0;40;30;15;0;10;0;3;1;0
14,29968;0,3571;2,175149554;834,8346;1;0;40;30;15;0;10;0;3;1;0
17,175264;0,4941;2,142787094;850,8556;1;0;40;30;15;0;10;0;3;1;0
12,228352;0,5004;2,789055605;839,7435;1;0;40;30;15;0;10;0;3;1;0
17,984992;0,4122;2,302638031;852,7792;1;0;40;30;15;0;10;0;3;1;0
14,67728;0,5088;2,993037168;809,1963;1;0;40;30;15;0;10;0;3;1;0
14,434272;0,4217;2,766499951;814,3462;1;0;40;30;15;0;10;0;3;1;0
13,68608;0,3117;2,200647249;814,5256;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
16,972384;0,3346;2,710601157;815,91;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
12,337824;0,4698;2,358536825;824,3239;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
15,508768;0,5312;2,613513779;819,7278;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
15,03104;0,334;2,915563401;845,6934;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
13,562304;0,4381;2,646856919;845,5247;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
15,504;0,4414;2,653721683;843,7242;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
12,159296;0,343;2,542904776;832,0771;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
12,608096;0,4499;2,982249681;829,4761;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
15,482048;0,5479;2,922428165;834,6829;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
17,831552;0,4094;2,794939688;845,0228;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
16,267392;0,5591;2,677258017;837,2974;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
12,571488;0,5707;2,889085025;852,0856;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
14,95504;0,4149;2,322251643;858,6411;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
17,159712;0,3322;2,84691576;814,1943;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
12,5856;0,551;2,511522997;827,6746;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
13,633888;0,5239;2,97930764;823,7809;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
13,450432;0,5031;2,210454055;856,6271;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
16,26208;0,3284;2,33500049;842,8379;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
13,487968;0,3472;2,833186231;818,1866;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
13,816288;0,5407;2,663528489;823,6047;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
16,433856;0,3771;2,145729136;836,7739;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
17,595328;0,5638;2,155535942;842,704;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
17,718912;0,5201;2,228106306;874,4468;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
17,198528;0,5434;2,330097087;833,4949;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
16,117056;0,3894;2,696871629;819,1996;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
12,04944;0,5391;2,893007747;807,4535;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
17,144512;0,5743;2,596842208;870,4095;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
16,66896;0,3333;2,559576346;817,9445;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
16,20752;0,3683;2,848877121;814,6049;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
15,698656;0,4777;2,229086986;859,9213;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
15,50144;0,3337;2,965578111;813,5046;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
12,674592;0,3776;2,436010591;819,9186;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
14,659136;0,4051;2,822398745;810,7333;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
16,550496;0,3129;2,253604001;839,6871;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
17,148352;0,4289;2,298715308;823,9268;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
13,971008;0,4974;2,361478866;836,1455;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
16,42176;0,4416;2,379131117;832,0579;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
17,295936;0,4752;2,381092478;836,1768;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
15,814208;0,3848;2,312444837;854,9843;0,5;0,5;40;29,6;5;12;0;10;0;2;0,4
14,372192;0,3549;2,366382269;829,1183;0,2;1;40;30;0;8;10;0;6;4;0,8
16,191424;0,4579;2,741002256;823,9064;0,2;1;40;30;0;8;10;0;6;4;0,8
12,059328;0,5805;2,162400706;842,9847;0,2;1;40;30;0;8;10;0;6;4;0,8
13,348992;0,3084;2,18593704;812,2758;0,2;1;40;30;0;8;10;0;6;4;0,8
17,501216;0,5411;2,222222222;832,9315;0,2;1;40;30;0;8;10;0;6;4;0,8
17,160256;0,3595;2,198685888;828,3002;0,2;1;40;30;0;8;10;0;6;4;0,8
17,149824;0,5169;2,293811905;831,573;0,2;1;40;30;0;8;10;0;6;4;0,8
14,47456;0,4758;2,273217613;821,8976;0,2;1;40;30;0;8;10;0;6;4;0,8
13,53888;0,3632;2,455624203;830,7428;0,2;1;40;30;0;8;10;0;6;4;0,8
13,766304;0,4651;2,523291164;841,5488;0,2;1;40;30;0;8;10;0;6;4;0,8
17,80848;0,3323;2,933215652;822,2726;0,2;1;40;30;0;8;10;0;6;4;0,8
15,53312;0,3199;2,419339021;853,1433;0,2;1;40;30;0;8;10;0;6;4;0,8
15,975712;0,4321;2,658625086;828,116;0,2;1;40;30;0;8;10;0;6;4;0,8
16,443936;0,494;2,785132882;832,5242;0,2;1;40;30;0;8;10;0;6;4;0,8
16,961024;0,4225;2,910659998;822,1135;0,2;1;40;30;0;8;10;0;6;4;0,8
17,238272;0,4182;2,967539472;852,3783;0,2;1;40;30;0;8;10;0;6;4;0,8
14,359744;0,4498;2,503677552;838,1464;0,2;1;40;30;0;8;10;0;6;4;0,8
16,37344;0,3533;2,156516623;850,2472;0,2;1;40;30;0;8;10;0;6;4;0,8
17,966848;0,5178;2,543885457;863,6807;0,2;1;40;30;0;8;10;0;6;4;0,8
13,424416;0,5798;2,176130234;836,9344;0,2;1;40;30;0;8;10;0;6;4;0,8
17,048544;0,5972;2,752770423;854,4696;0,2;1;40;30;0;8;10;0;6;4;0,8
16,231328;0,326;2,733156811;809,2021;0,2;1;40;30;0;8;10;0;6;4;0,8
13,368032;0,4714;2,845935079;836,037;0,2;1;40;30;0;8;10;0;6;4;0,8
15,797728;0,3332;2,630185349;822,4042;0,2;1;40;30;0;8;10;0;6;4;0,8
15,957408;0,5212;2,675296656;827,8091;0,2;1;40;30;0;8;10;0;6;4;0,8
12,939904;0,3582;2,441894675;846,7382;0,2;1;40;30;0;8;10;0;6;4;0,8
15,641344;0,446;2,940080416;846,67;0,2;1;40;30;0;8;10;0;6;4;0,8
12,684832;0,3138;2,35167206;849,8065;0,2;1;40;30;0;8;10;0;6;4;0,8
17,310944;0,4227;2,853780524;823,1912;0,2;1;40;30;0;8;10;0;6;4;0,8
16,418272;0,5464;2,352652741;831,238;0,2;1;40;30;0;8;10;0;6;4;0,8
15,9464;0,5022;2,874374816;815,8293;0,2;1;40;30;0;8;10;0;6;4;0,8
17,783936;0,3513;2,113366676;824,0347;0,2;1;40;30;0;8;10;0;6;4;0,8
12,39168;0,3435;2,601745611;802,7871;0,2;1;40;30;0;8;10;0;6;4;0,8
14,330816;0,4253;2,295773267;817,4487;0,2;1;40;30;0;8;10;0;6;4;0,8
14,876864;0,4852;2,83122487;848,5176;0,2;1;40;30;0;8;10;0;6;4;0,8
16,9136;0,5571;2,852799843;818,4893;0,2;1;40;30;0;8;10;0;6;4;0,8
14,291456;0,3543;2,774345396;840,5739;0,2;1;40;30;0;8;10;0;6;4;0,8
14,838592;0,3551;2,769441993;817,2762;0,2;1;40;30;0;8;10;0;6;4;0,8
17,209504;0,5129;2,339903893;857,6744;0,2;1;40;30;0;8;10;0;6;4;0,8
16,764192;0,3122;2,182014318;833,0664;0,2;1;40;30;0;8;10;0;6;4;0,8
16,660352;0,442;2,280082377;829,5992;0,5;1;40;30;15;0;5;5;1,5;2;0
17,34832;0,5091;2,352652741;837,702;0,5;1;40;30;15;0;5;5;1,5;2;0
14,654912;0,5631;2,192801804;831,8243;0,5;1;40;30;15;0;5;5;1,5;2;0
15,646848;0,5542;2,603706973;834,6089;0,5;1;40;30;15;0;5;5;1,5;2;0
12,456864;0,3971;2,694910268;802,1205;0,5;1;40;30;15;0;5;5;1,5;2;0
13,262912;0,4614;2,322251643;825,4496;0,5;1;40;30;15;0;5;5;1,5;2;0
16,607616;0,361;2,751789742;810,6144;0,5;1;40;30;15;0;5;5;1,5;2;0
16,24416;0,3652;2,620378543;834,6075;0,5;1;40;30;15;0;5;5;1,5;2;0
12,6984;0,3015;2,972442875;824,9045;0,5;1;40;30;15;0;5;5;1,5;2;0
16,731776;0,5738;2,260468765;836,4149;0,5;1;40;30;15;0;5;5;1,5;2;0
14,895168;0,4668;2,266352849;822,0471;0,5;1;40;30;15;0;5;5;1,5;2;0
